2025-10-15 00:04:53.508 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:04:59.501 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:05.705 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:11.748 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:16.657 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:21.958 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:25.773 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:29.640 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:34.392 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:39.390 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:43.188 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:50.594 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:54.652 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:05:59.625 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:04.627 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:08.164 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:14.696 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:18.470 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:24.440 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:29.381 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:34.370 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:39.347 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:43.164 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:48.192 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:53.161 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:06:58.660 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:07:03.195 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:07:09.448 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:07:14.410 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:07:20.635 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:07:23.125 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:07:29.347 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:07:34.405 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:07:39.251 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:07:43.140 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
